71998 123379
45541 45542 1
21800 551 1
20905 21947 1
62360 62361 1
51223 51224 1
52487 54554 1
15988 26652 1
71092 71093 1
15988 26653 1
15988 26651 1
52487 54555 1
57283 57284 1
67384 67385 1
31003 59282 1
34296 34899 1
34296 34898 1
34296 34895 1
34296 34897 1
34296 34896 1
2018 41426 1
41328 4409 1
32858 32859 1
29114 7661 1
29114 7664 1
32858 32862 1
32858 32861 1
32858 32863 1
16310 24693 1
32858 32860 1
4029 44407 1
29365 29371 1
29365 29370 1
29365 29373 1
29365 29372 1
18220 23422 1
29365 29374 1
15049 40079 1
70756 70757 1
66797 66798 1
51945 51946 1
46024 46026 1
44242 44243 1
46024 46027 1
46024 46025 1
31289 3806 1
67683 6875 1
31110 31111 1
19333 67299 1
25420 45104 1
29365 29366 1
1325 47677 1
23039 57808 1
42428 42429 1
1325 47676 1
13814 40645 1
29365 29369 1
29365 29368 1
29365 29367 1
51287 51288 1
16851 16903 1
16851 16901 1
16851 16902 1
58997 63027 1
31110 31134 1
31110 31132 1
31110 31136 1
32703 47918 1
32703 47919 1
63311 63312 1
63311 63313 1
63311 63314 1
64638 64639 1
24778 24779 1
42062 48934 1
42078 42079 1
71066 71068 1
71066 71067 1
53129 53510 1
27771 27772 1
26270 26502 1
17 39078 1
19781 70329 1
19781 70328 1
19781 70330 1
23048 23049 1
36072 36073 1
47349 47350 1
1409 1410 1
1409 1411 1
3279 3280 1
2833 2834 1
13823 13826 1
13823 13825 1
13823 13827 1
1325 47778 1
18467 6919 1
16188 16189 1
26384 3610 1
19068 19069 1
13823 13824 1
41821 41822 1
1711 1712 1
51462 51465 1
51462 51463 1
19141 24005 1
51462 51468 1
33733 33950 1
19141 24001 1
39839 39840 1
19781 70331 1
19781 70332 1
12095 12096 1
10065 22462 1
34372 34374 1
34372 34373 1
22957 63120 1
45507 55907 1
13035 47619 1
45507 55909 1
45507 55908 1
32815 40555 1
32815 40556 1
20868 55605 1
17885 17887 1
14324 53537 1
45507 55910 1
62764 62765 1
62764 62766 1
45507 55911 1
17885 17886 1
67012 67013 1
22957 63108 1
22957 63107 1
49985 49986 1
49985 49987 1
22957 63118 1
62402 9038 1
44052 44054 1
44052 44053 1
52524 52525 1
38504 38543 1
38504 38542 1
14694 14697 1
14694 14696 1
14694 14695 1
25977 29587 1
25977 29586 1
37390 37391 1
53951 53952 1
21066 21067 1
21423 25047 1
31003 59362 1
31003 59363 1
35522 35940 1
4029 44362 1
31832 31836 1
31832 31834 1
31832 31835 1
31832 31833 1
19332 19334 1
19332 19335 1
19332 19333 1
7916 7917 1
7916 7918 1
62373 65104 1
62373 65106 1
12568 12781 1
149 644 1
41157 9867 1
61905 61981 1
19068 19070 1
8199 8201 1
8199 8200 1
8923 8924 1
8923 8925 1
8923 8926 1
6069 65790 1
9636 9637 1
22920 43789 1
9066 9067 1
34464 34698 1
65417 65418 1
24786 24788 1
24786 24787 1
65417 65419 1
21396 21547 1
36064 36065 1
5160 5756 1
54085 54086 1
5160 5757 1
51810 52753 1
36064 36066 1
51810 52752 1
21396 21530 1
46660 46666 1
23039 57722 1
51779 54298 1
6069 65789 1
51462 51621 1
53064 53065 1
22662 28916 1
51462 51631 1
41328 4365 1
15716 69527 1
25977 29510 1
62680 67798 1
62680 67797 1
27004 27005 1
24183 55804 1
35230 35231 1
33511 63130 1
51462 51560 1
5160 5821 1
5160 5822 1
5160 5823 1
5160 5824 1
33511 63129 1
5160 5820 1
27004 27017 1
27004 27021 1
13004 7447 1
3527 71825 1
3527 71826 1
8189 8404 1
24402 59792 1
33511 63128 1
5160 5825 1
27004 27014 1
27004 27016 1
5160 5819 1
5160 5818 1
46990 46991 1
21530 22524 1
28575 28576 1
61005 61008 1
28575 28577 1
54904 7045 1
30443 30444 1
35675 69934 1
47342 47343 1
47342 47344 1
47342 47345 1
24402 59749 1
5456 5458 1
5456 5459 1
5456 5457 1
59232 9038 1
67015 7089 1
45113 55845 1
36754 63061 1
41158 41159 1
51953 51955 1
51953 51954 1
23508 44079 1
52019 7227 1
36306 36307 1
23508 44081 1
23508 44080 1
38537 38539 1
38537 38538 1
19298 66422 1
14141 48751 1
19298 66421 1
14141 48752 1
9927 9928 1
29478 53557 1
4918 4919 1
31311 31312 1
30097 30098 1
29478 53558 1
4918 4920 1
3417 3418 1
27108 58279 1
30207 30785 1
30207 30784 1
14430 19868 1
57500 57501 1
65792 65793 1
65792 65794 1
15582 27240 1
39504 4282 1
51894 51895 1
15582 27239 1
37383 37384 1
7775 7776 1
13876 13991 1
39524 58189 1
54569 54573 1
54569 54572 1
54569 54571 1
54569 54570 1
52987 52989 1
6603 70952 1
52987 52988 1
28246 6433 1
34355 34356 1
17640 17641 1
17640 17642 1
1101 56730 1
21119 43875 1
21119 43876 1
43310 43312 1
58298 58299 1
43310 43311 1
13132 46410 1
5594 5595 1
29861 29862 1
14515 51935 1
38869 38874 1
53786 53787 1
3174 3616 1
9235 9240 1
9235 9239 1
9235 9236 1
9235 9238 1
9235 9237 1
23256 24710 1
10544 10545 1
10544 10546 1
3871 44853 1
3019 32145 1
71075 71080 1
71075 71079 1
8167 8168 1
24416 4013 1
14146 14149 1
14146 14148 1
14146 14147 1
70940 70941 1
70940 70943 1
70940 70942 1
39680 60007 1
8583 8585 1
39680 60006 1
8583 8584 1
5010 5011 1
4029 45424 1
60428 60429 1
3990 3994 1
49437 49438 1
3990 3991 1
3990 3993 1
3990 3992 1
9023 9025 1
9023 9024 1
21680 23680 1
21680 23681 1
21680 23678 1
8909 8910 1
8612 8613 1
8612 8614 1
4131 4132 1
4131 4133 1
20819 23243 1
20819 23242 1
35189 35190 1
5160 6473 1
4029 4030 1
5160 6472 1
1217 3811 1
17474 17475 1
45507 55969 1
45507 55972 1
45507 55971 1
45507 55970 1
8785 9027 1
21480 23215 1
45310 45662 1
13576 13577 1
13576 13578 1
14164 14165 1
13576 13579 1
45507 55949 1
4029 4079 1
19723 19726 1
45507 55950 1
19723 19725 1
19723 19724 1
16334 40821 1
16334 40820 1
23363 23366 1
23363 23365 1
23363 23368 1
23363 23367 1
45507 55952 1
41237 41238 1
45507 55951 1
50274 50276 1
1582 1583 1
50274 50275 1
71315 71316 1
23363 23364 1
8785 9051 1
70738 71800 1
70738 71801 1
70738 71802 1
70738 71803 1
14164 14176 1
45507 55936 1
12570 12572 1
12570 12573 1
12570 12571 1
11661 11662 1
48796 6564 1
28783 28784 1
12694 2015 1
12694 2014 1
41378 45009 1
7864 7865 1
65749 65751 1
65749 65750 1
20212 20213 1
21142 28134 1
51832 52562 1
22811 46936 1
65487 65490 1
41378 45010 1
21477 21478 1
3838 3839 1
45218 45219 1
21477 21479 1
4029 4111 1
4029 4110 1
65487 65489 1
3009 45008 1
65487 65488 1
25363 8679 1
47279 48302 1
38013 38014 1
38013 38016 1
38013 38015 1
17 39286 1
17 39287 1
17 39285 1
10094 9637 1
10094 9635 1
63673 63674 1
55236 55238 1
55236 55237 1
8612 8677 1
46946 48965 1
59939 59940 1
59939 59941 1
8612 8679 1
28506 28507 1
10684 17320 1
30300 31000 1
30300 31001 1
30300 31002 1
30300 31003 1
13801 3691 1
32301 32303 1
32301 32302 1
20174 20175 1
17186 53233 1
32811 46566 1
55203 55209 1
55203 55206 1
70738 71799 1
55203 55205 1
55203 55208 1
3759 3760 1
55203 55207 1
3759 3761 1
55203 55204 1
7207 7209 1
7207 7208 1
24456 3492 1
36965 95 1
22813 22814 1
63966 63967 1
41627 41628 1
41627 41629 1
13145 13147 1
13145 13146 1
28038 3042 1
22696 22697 1
24426 4204 1
17 39389 1
17 39388 1
17 39387 1
18003 18004 1
18003 18005 1
31027 31028 1
1999 49124 1
5295 5297 1
14860 52457 1
5295 5296 1
31027 31029 1
19666 4302 1
31145 31146 1
27817 27818 1
21680 23724 1
21680 23725 1
1191 43221 1
35539 35553 1
35539 35552 1
35539 35551 1
32243 32244 1
71712 71713 1
32243 32245 1
71350 71351 1
60872 61414 1
7901 8088 1
7901 8087 1
25405 25406 1
7901 8084 1
7901 8083 1
7901 8086 1
7901 8085 1
70738 71708 1
70738 71709 1
70738 71710 1
35539 35541 1
35539 35540 1
35539 35542 1
37896 37897 1
22203 22205 1
22203 22204 1
47342 48219 1
47342 48216 1
60941 60943 1
60941 60942 1
47342 48218 1
47342 48217 1
32176 6905 1
20819 23101 1
40152 65752 1
55093 55094 1
40152 65753 1
40152 65754 1
14556 68815 1
51879 54287 1
51879 54288 1
51879 54289 1
27489 27490 1
27489 27491 1
27489 27492 1
22957 63461 1
22957 63460 1
21285 27037 1
22020 8644 1
10750 32501 1
10750 32502 1
10750 32500 1
255 58068 1
255 58067 1
255 58069 1
15221 69676 1
16127 16128 1
3174 3423 1
259 70103 1
259 70104 1
1252 1253 1
21045 62363 1
47198 47200 1
21045 62362 1
47198 47201 1
15108 15109 1
45056 50611 1
50100 58146 1
47342 48249 1
47279 48467 1
5631 5686 1
5631 5687 1
65747 65748 1
13318 5676 1
65747 65749 1
1248 18558 1
32956 32958 1
22949 24011 1
32956 32957 1
21045 62331 1
67360 67361 1
67360 67362 1
67360 67363 1
65747 65751 1
67163 67164 1
65747 65750 1
23098 23099 1
56638 56639 1
70360 70361 1
70360 70362 1
58193 9038 1
65486 65490 1
66371 66372 1
23983 23984 1
65486 65489 1
65486 65488 1
65486 65487 1
17717 17719 1
41360 57573 1
23551 31859 1
68500 9321 1
55553 55554 1
45797 45798 1
45797 45799 1
8575 8579 1
8575 8576 1
8575 8578 1
8575 8577 1
1698 2978 1
43777 44140 1
52496 54463 1
39458 39459 1
10183 69466 1
11787 11788 1
21285 27015 1
11787 11789 1
2282 42526 1
66735 66924 1
30212 53297 1
41991 41998 1
41991 41997 1
21285 27021 1
41991 41996 1
41991 41995 1
41991 41994 1
41991 41993 1
41991 41992 1
23098 23100 1
41991 41999 1
14164 14397 1
50670 50671 1
47839 47842 1
47839 47841 1
47839 47840 1
21285 27004 1
46416 46417 1
46416 46418 1
46416 46419 1
35257 9954 1
18035 69689 1
18035 69688 1
64156 64158 1
18871 18872 1
64156 64157 1
18871 18873 1
18400 68896 1
66502 66504 1
21199 22064 1
43221 52561 1
66502 66503 1
18 43906 1
18 43905 1
18 43907 1
23621 23622 1
20590 22135 1
20590 22134 1
14812 15324 1
38651 782 1
53740 53741 1
39976 39979 1
39976 39978 1
39976 39977 1
38174 38175 1
16535 16537 1
16535 16536 1
9236 9237 1
953 956 1
953 955 1
9236 9239 1
9236 9238 1
45310 45311 1
9236 9240 1
953 954 1
13876 13879 1
13876 13878 1
47198 47199 1
13876 13877 1
69730 70154 1
69730 70155 1
29321 41310 1
69730 70153 1
29321 41311 1
29321 41307 1
15221 69504 1
29321 41308 1
29321 41309 1
10183 53344 1
3209 61675 1
10750 32499 1
29315 32530 1
5650 5651 1
12742 36536 1
58436 68380 1
58436 68381 1
52496 54547 1
22366 60212 1
22366 60213 1
22366 60214 1
6904 6906 1
6904 6907 1
6904 6905 1
37319 40895 1
22387 55799 1
21149 21697 1
65487 65641 1
29301 29303 1
14009 469 1
29301 29302 1
25735 25737 1
25735 25736 1
2183 57 1
53910 53911 1
44435 44642 1
14556 68777 1
37653 37654 1
37653 37655 1
14556 68773 1
469 471 1
14556 68774 1
469 470 1
14556 68775 1
14556 68776 1
22234 25327 1
259 70273 1
29241 29245 1
29241 29244 1
29241 29243 1
29241 29242 1
585 66963 1
51305 51306 1
47811 47812 1
15817 9228 1
18312 8801 1
19717 2832 1
17717 17847 1
17717 17848 1
17717 17849 1
63304 68914 1
17717 17852 1
17717 17853 1
17717 17850 1
17717 17851 1
17717 17854 1
51021 51022 1
38770 38771 1
40489 68942 1
4241 4242 1
25742 25743 1
45060 45061 1
70721 70738 1
10227 10228 1
10227 10229 1
70782 70910 1
70782 70909 1
53320 7756 1
51879 54136 1
14942 14945 1
14942 14944 1
14942 14943 1
652 67825 1
41784 45122 1
41784 45121 1
6879 6880 1
11816 11821 1
11816 11820 1
311 312 1
40404 40406 1
40404 40405 1
311 313 1
11816 11819 1
11816 11818 1
11816 11817 1
18195 18196 1
71973 71974 1
13245 13246 1
20819 23707 1
13245 13247 1
35887 35975 1
35887 35978 1
35887 35979 1
20819 23709 1
20819 23708 1
23422 23719 1
66966 66967 1
55135 55136 1
62457 62513 1
62457 62514 1
48831 48832 1
43786 62722 1
13483 7263 1
59386 59401 1
59386 59400 1
11194 8657 1
11194 8658 1
11354 11356 1
21301 39709 1
11354 11355 1
61141 61142 1
22597 22598 1
22597 22599 1
61141 61143 1
61672 62275 1
61672 62274 1
29148 29149 1
15275 15346 1
15275 15347 1
53493 53494 1
35539 35943 1
35887 35980 1
39582 39583 1
21264 21265 1
48205 48206 1
16659 17046 1
21589 21590 1
16798 71220 1
4344 4345 1
33409 33410 1
133 2062 1
62457 62496 1
16798 71219 1
16445 70738 1
3174 3175 1
71741 71742 1
2562 2563 1
12384 52753 1
59386 59391 1
59386 59392 1
12384 52752 1
69664 69665 1
49523 49525 1
69664 69667 1
49523 49524 1
69664 69666 1
35512 35513 1
35512 35514 1
35512 35515 1
65534 70070 1
40685 40686 1
13539 13540 1
59386 59387 1
21321 21326 1
21321 21325 1
21321 21324 1
12261 3343 1
21321 21323 1
133 2016 1
21321 21322 1
3165 3166 1
3165 3167 1
21447 32675 1
53743 68935 1
53743 68934 1
6375 6376 1
39194 39200 1
15641 45508 1
45012 45129 1
20102 26833 1
40890 40891 1
53743 68933 1
46742 46743 1
3118 3856 1
22356 22357 1
46742 46744 1
22356 22358 1
46742 46745 1
19835 19837 1
19835 19838 1
19835 19836 1
55093 55301 1
47408 48489 1
3695 50584 1
18516 18517 1
6759 6761 1
6759 6760 1
66653 66654 1
20907 21262 1
27257 8883 1
56534 56535 1
10394 10889 1
48305 48306 1
43786 62895 1
48305 48307 1
48305 48308 1
52030 52033 1
52030 52032 1
52030 52031 1
52030 52034 1
28878 6974 1
38141 4362 1
24045 24046 1
69619 69622 1
69619 69620 1
69619 69621 1
35049 35050 1
34898 34899 1
24358 24362 1
24358 24361 1
31114 31115 1
31114 31116 1
10570 10571 1
32243 32705 1
47596 47598 1
24358 24359 1
51178 51179 1
25420 44978 1
25420 44977 1
21281 21282 1
21281 21284 1
20951 23976 1
21281 21283 1
48143 48144 1
39452 39453 1
39452 39454 1
56392 56393 1
22346 3053 1
45798 45799 1
27824 27826 1
45056 50931 1
45056 50932 1
28755 28756 1
10572 1670 1
27824 27825 1
53907 54004 1
4153 64930 1
31823 31824 1
39452 39493 1
55369 55370 1
59386 59513 1
59386 59514 1
14556 68940 1
14556 68939 1
15306 28982 1
71048 71049 1
61497 61652 1
62457 62459 1
62457 62458 1
59386 59525 1
19572 19573 1
59386 59524 1
24045 24047 1
59386 59526 1
24045 24048 1
19572 19574 1
34660 3591 1
34660 3593 1
39655 6933 1
59386 59559 1
59386 59558 1
14857 14858 1
59386 59564 1
59386 59562 1
59386 59560 1
59386 59561 1
12066 9169 1
7815 7816 1
21301 39539 1
50366 51134 1
43387 60871 1
43387 60870 1
21301 39540 1
1040 1041 1
20729 55940 1
39290 41529 1
47018 47019 1
4030 57680 1
44983 44984 1
39290 41534 1
39290 41532 1
16445 70804 1
59386 59494 1
16445 70805 1
50366 51107 1
50366 51106 1
50366 51105 1
50366 51104 1
17899 52800 1
17899 52801 1
10037 9637 1
45885 45891 1
4057 4128 1
46331 46332 1
20729 55974 1
37318 37320 1
4057 4121 1
27957 59694 1
27957 59693 1
27957 59696 1
27957 59695 1
27957 59697 1
50880 50882 1
50880 50883 1
50880 50881 1
37318 37319 1
139 17336 1
139 17337 1
23422 23720 1
58711 58714 1
58711 58713 1
58711 58712 1
45698 45699 1
35483 4521 1
40669 6763 1
18707 60898 1
18707 60899 1
25839 45031 1
25839 45032 1
3513 3514 1
31145 31532 1
62556 62997 1
41103 46315 1
41103 46314 1
47596 47597 1
66735 66879 1
66735 66878 1
7566 7567 1
63097 63503 1
13117 48472 1
63097 63502 1
20907 21162 1
12212 36127 1
12644 12646 1
12644 12645 1
55882 6069 1
62664 68490 1
25420 44834 1
29361 7579 1
10712 24884 1
10712 24883 1
10712 24886 1
10712 24885 1
23639 24487 1
24939 60398 1
24939 60397 1
51363 51365 1
51363 51364 1
2604 8101 1
29361 7580 1
14164 14729 1
14668 14669 1
32340 69241 1
32340 69242 1
49391 49624 1
49391 49623 1
49391 49622 1
49391 49621 1
49391 49620 1
8928 8930 1
22655 22660 1
28000 28713 1
28000 28714 1
8928 8929 1
22655 22656 1
22655 22658 1
22655 22657 1
20951 23642 1
22655 22659 1
12428 54720 1
69999 70000 1
17640 17883 1
17640 17884 1
1220 1816 1
1220 1815 1
11414 1301 1
14514 40773 1
14514 40774 1
14514 40775 1
14514 40776 1
2993 63581 1
2993 63580 1
4153 64868 1
12428 54755 1
12428 54754 1
64148 64149 1
2993 63550 1
44666 44667 1
5911 5912 1
1138 1139 1
12428 54718 1
12428 54719 1
48079 48080 1
12428 54717 1
40869 45507 1
2793 8188 1
2793 8186 1
2793 8187 1
25134 25135 1
28830 850 1
28136 28137 1
23570 24356 1
2301 2303 1
2301 2302 1
20962 23535 1
20962 23534 1
20962 23537 1
20962 23536 1
40328 40329 1
1104 60398 1
17199 71753 1
17199 71754 1
57263 57264 1
16056 7439 1
58715 58717 1
18707 60900 1
20102 26664 1
20102 26663 1
3033 3034 1
15935 7426 1
1217 3174 1
34830 34831 1
14805 69465 1
14805 69464 1
5995 9066 1
5995 9067 1
10774 10777 1
13576 13717 1
49272 49273 1
32596 32597 1
26968 27007 1
26968 27006 1
70657 70676 1
13587 13589 1
13587 13588 1
49930 49931 1
49930 49932 1
15808 39932 1
56092 56093 1
20325 22298 1
58240 64876 1
58383 58384 1
58383 58385 1
58999 59002 1
58999 59000 1
58999 59001 1
20823 21620 1
24210 45972 1
16993 43331 1
16993 43332 1
20823 21619 1
20823 21618 1
21499 57630 1
50430 50432 1
50430 50433 1
11186 11187 1
50430 50431 1
21160 22865 1
21160 22864 1
21160 22863 1
58042 58043 1
11186 11190 1
11186 11188 1
11186 11189 1
19588 19589 1
14652 14653 1
10679 10680 1
43890 43891 1
33240 33241 1
33240 33242 1
50377 50941 1
50377 50940 1
69582 69583 1
52217 52218 1
50377 50939 1
29148 59957 1
29148 59958 1
32420 60210 1
32420 60209 1
32420 60206 1
20102 26696 1
32420 60205 1
32420 60208 1
32420 60207 1
9656 9657 1
24881 55828 1
55816 55817 1
55816 55818 1
26615 26619 1
49148 49149 1
26615 26618 1
26615 26617 1
26615 26616 1
50463 50467 1
26615 26621 1
50463 50464 1
50463 50466 1
50463 50465 1
26615 26623 1
26615 26622 1
3507 57195 1
39433 3972 1
31186 704 1
20819 23417 1
31367 31368 1
31367 31369 1
11379 6398 1
52155 54050 1
52155 54051 1
44068 44070 1
9551 9552 1
15543 2994 1
9551 9553 1
44068 44069 1
13378 13379 1
53675 54286 1
20939 9970 1
36073 996 1
13378 13381 1
13378 13380 1
55802 55803 1
23 89 1
53238 53239 1
12187 12188 1
10060 54793 1
23 86 1
23 85 1
23 88 1
23 87 1
11632 42703 1
13033 20833 1
21298 21299 1
29148 59895 1
4910 66969 1
4910 66970 1
40994 45345 1
26951 26952 1
40669 6587 1
52514 54744 1
52514 54746 1
52514 54745 1
52514 54748 1
52514 54747 1
32481 32482 1
21955 22331 1
21955 22330 1
21955 22332 1
23 24 1
23 25 1
23 28 1
23 29 1
23 30 1
4910 66968 1
31130 31253 1
2068 48356 1
13903 19043 1
24227 43981 1
45708 45710 1
45708 45709 1
26875 26876 1
37318 37691 1
70805 71735 1
42300 4450 1
34607 34611 1
34607 34610 1
40023 40024 1
17641 17937 1
17641 17938 1
17641 17939 1
34607 34608 1
34607 34609 1
59749 59792 1
20821 24224 1
5495 5645 1
24387 24388 1
5556 5589 1
23938 59816 1
20951 23335 1
50348 50499 1
19496 51400 1
5165 5166 1
877 878 1
31409 31410 1
14186 69219 1
14186 69233 1
69310 69312 1
29215 46739 1
34465 34467 1
12100 49868 1
34465 34466 1
10797 10798 1
51404 51405 1
29450 29451 1
5556 5557 1
5556 5558 1
57196 57198 1
12100 49885 1
57196 57197 1
69310 69311 1
36396 36398 1
36396 36397 1
64136 64137 1
64136 64138 1
37318 37690 1
31092 32464 1
31092 32465 1
38752 38753 1
23889 4235 1
71110 71111 1
12476 12477 1
44303 47953 1
44303 47954 1
12476 12478 1
44303 47955 1
11116 11180 1
11116 63147 1
38752 38754 1
10022 23819 1
55442 55443 1
55442 55444 1
51810 53047 1
65366 65367 1
51810 53041 1
47456 47457 1
21045 786 1
8734 8738 1
8734 8737 1
8734 8736 1
8734 8735 1
9272 9273 1
9272 9274 1
9272 9275 1
20558 23670 1
67086 7088 1
15121 15122 1
28409 28410 1
26886 26948 1
23595 37096 1
23595 37097 1
23595 37098 1
44490 44491 1
4823 4824 1
44490 44492 1
3030 3031 1
339 340 1
42032 42033 1
42032 42034 1
28706 28708 1
28706 28707 1
18182 18183 1
18182 18184 1
5531 69670 1
5531 69671 1
60749 61075 1
10643 4014 1
24371 28181 1
32289 54501 1
23938 59749 1
23938 59748 1
52514 54939 1
52514 54938 1
50985 50986 1
50985 50987 1
50985 50988 1
24226 45287 1
24226 45286 1
52514 54942 1
52514 54941 1
52514 54940 1
52514 54943 1
52599 53392 1
62653 62677 1
30534 48624 1
62653 62676 1
30534 48625 1
62653 62675 1
66225 66226 1
66225 66227 1
43743 43749 1
43743 43750 1
22569 45594 1
15726 15729 1
15726 15728 1
35739 35740 1
15726 15727 1
34257 34259 1
34257 34258 1
52767 52768 1
21336 2553 1
19340 19342 1
34257 34260 1
34257 34261 1
15726 15730 1
19340 19341 1
47745 55302 1
22706 511 1
2298 41585 1
11116 11117 1
11116 11118 1
37954 37955 1
28046 28047 1
33398 33401 1
37947 37949 1
37947 37948 1
57173 57174 1
56857 56858 1
21045 950 1
1858 1859 1
38724 39047 1
45694 62376 1
36089 37029 1
36089 37028 1
12239 386 1
14968 15082 1
14968 15083 1
14968 15081 1
22879 9776 1
31176 49692 1
22879 9779 1
21278 22936 1
67536 67537 1
14968 15084 1
28013 28555 1
28013 28554 1
17996 18034 1
17996 18035 1
17996 18036 1
20931 22730 1
20931 22731 1
20931 22732 1
20931 22734 1
20931 22733 1
13280 5904 1
20931 22735 1
40692 40693 1
43927 43928 1
10026 53026 1
40714 53944 1
1178 6521 1
877 903 1
877 904 1
43927 43929 1
18839 19441 1
18839 19442 1
18839 19443 1
66224 66226 1
66224 66227 1
66224 66225 1
13280 5903 1
12131 2014 1
39276 39277 1
14144 14145 1
29624 29625 1
10074 9379 1
10074 9378 1
62173 62226 1
40483 7183 1
70197 70198 1
31720 4508 1
36224 36226 1
36224 36225 1
12612 12613 1
47748 47749 1
40038 40039 1
66685 66747 1
66685 66748 1
47748 47750 1
40038 40041 1
40038 40042 1
11214 11215 1
47748 47751 1
40038 40040 1
8925 8926 1
66685 66752 1
66685 66756 1
66685 66753 1
40038 40053 1
45525 57710 1
40038 40055 1
40038 40054 1
31242 31996 1
40038 40056 1
16706 7149 1
20931 22728 1
20931 22729 1
27335 4457 1
67127 67128 1
58433 58434 1
14068 23554 1
42026 4901 1
57043 57044 1
13112 13113 1
58103 58104 1
1176 30393 1
7241 7275 1
3188 3189 1
7241 7274 1
20410 675 1
12398 53558 1
12398 53557 1
48895 48896 1
68775 68777 1
68775 68776 1
30883 30884 1
17183 17184 1
47485 47486 1
63460 63461 1
61914 61915 1
6623 7279 1
67624 67626 1
67624 67625 1
71134 71150 1
65845 65846 1
28013 28431 1
31946 56048 1
40437 40453 1
40437 40452 1
31946 56047 1
25047 27438 1
25047 27439 1
40437 40448 1
40437 40449 1
2832 37121 1
40437 40440 1
40437 40441 1
40437 40442 1
40437 40443 1
40437 40444 1
40437 40445 1
40437 40446 1
9141 9151 1
40437 40447 1
9141 9150 1
9141 9142 1
9141 9143 1
22569 45647 1
9141 9144 1
9141 9145 1
9141 9146 1
9141 9147 1
9141 9148 1
9141 9149 1
40437 40439 1
40437 40438 1
7800 7801 1
4980 5115 1
6623 7281 1
6623 7280 1
5165 5328 1
9141 9152 1
47754 47756 1
47754 47755 1
20632 23841 1
62997 64791 1
16024 16025 1
4165 4166 1
10378 28773 1
36595 36714 1
33651 33652 1
47637 47638 1
12123 12124 1
71134 71143 1
71134 71144 1
71134 71141 1
71134 71142 1
30652 30653 1
71134 71140 1
30652 30655 1
